Date,"Volume, items",Open,High,Low,Close
2022-02-08,7774697,569.85,574.95,563.55,570.05
2022-02-09,10680353,571.0,582.5,569.05,579.0
2022-02-10,6254547,579.0,580.25,569.0,569.4
2022-02-11,13232836,569.4,572.65,540.0,547.4
2022-02-14,11833605,547.25,562.45,532.65,556.0
2022-02-15,9419015,557.75,574.45,555.55,565.95
2022-02-16,7721726,566.8,575.8,563.85,571.55
2022-02-17,13818094,570.0,571.8,541.05,549.5
2022-02-18,17359369,550.05,556.1,513.15,519.5
2022-02-21,59640299,518.0,533.75,387.65,438.7
2022-02-22,79552638,438.65,457.0,395.8,431.3
2022-02-24,70971023,388.35,388.35,175.5,274.7
2022-03-24,18407648,312.0,375.0,308.0,360.1
2022-03-25,9973005,370.0,384.2,346.5,365.1
2022-03-28,2650920,355.0,369.0,341.2,358.2
2022-03-29,6441125,363.9,417.95,348.2,369.2
2022-03-30,2292961,390.0,392.0,375.0,386.55
2022-03-31,7611217,393.0,440.0,387.15,437.6
2022-04-01,6246314,441.0,484.0,430.35,450.25
2022-04-04,5222709,450.25,478.0,432.0,443.9
2022-04-05,5777193,445.5,451.15,391.45,420.0
2022-04-06,3838103,416.1,429.4,402.0,406.65
2022-04-07,3653379,406.95,414.0,402.0,410.3
2022-04-08,2298336,409.5,416.0,395.35,403.05
2022-04-11,5475283,403.3,427.95,399.05,413.75
2022-04-12,3108892,416.9,424.0,392.0,412.9
2022-04-13,1896604,413.2,417.5,401.55,406.25
2022-04-14,1858915,406.05,407.5,390.75,391.05
2022-04-15,1786729,392.45,395.95,380.0,390.5
2022-04-18,1663519,393.0,395.0,381.55,384.85
2022-04-19,3366521,384.85,385.25,358.5,384.75
2022-04-20,2925126,388.0,399.3,375.0,391.1
2022-04-21,1850516,393.3,398.7,385.05,388.25
2022-04-22,2555772,388.0,407.3,385.7,397.4
2022-04-25,1433671,395.0,397.0,387.75,388.7
2022-04-26,3064679,389.9,400.95,389.55,391.7
2022-04-27,3426922,394.25,409.9,390.7,398.45
2022-04-28,2664461,399.0,404.8,392.15,399.0
2022-04-29,2914034,397.15,409.9,397.05,409.0
2022-05-04,1746145,410.0,414.85,394.6,396.4
2022-05-05,870253,397.2,403.05,396.8,397.45
2022-05-06,832694,395.05,398.4,391.0,392.3
2022-05-11,989953,393.85,396.35,388.6,391.65
2022-05-12,2160687,391.55,393.25,370.5,375.2
2022-05-13,954972,379.0,379.0,367.5,374.95
2022-05-16,1394227,375.0,383.0,374.0,378.95
2022-05-17,2140280,382.9,395.4,381.1,394.5
2022-05-18,2423467,397.35,406.0,395.7,404.0
2022-05-19,911286,403.0,405.95,395.15,398.85
2022-05-20,2037862,400.35,402.7,380.3,384.25
2022-05-23,2583258,384.25,389.0,365.0,367.35
2022-05-24,3592506,366.85,367.0,350.0,360.2
2022-05-25,3705877,362.0,382.0,356.5,377.95
2022-05-26,4929530,383.5,392.55,375.7,391.6
2022-05-27,6117847,393.9,408.3,385.15,401.5
2022-05-30,6980595,407.8,414.5,381.75,385.1
2022-05-31,2664983,385.1,386.7,375.15,377.1
2022-06-01,1989328,374.4,380.35,371.0,375.95
2022-06-02,2222933,375.25,378.7,368.0,368.85
2022-06-03,2203658,369.95,371.45,360.0,365.45
2022-06-06,2853037,368.7,373.9,364.1,368.8
2022-06-07,2153551,368.8,369.0,362.05,366.55
2022-06-08,2237505,367.15,375.0,367.0,372.85
2022-06-09,1825086,377.5,378.3,367.25,373.25
2022-06-10,1494476,372.0,374.6,368.1,369.7
2022-06-14,1519480,369.6,373.6,366.0,371.6
2022-06-15,2377212,373.0,376.05,370.4,375.65
2022-06-16,5984711,376.8,389.8,375.35,381.3
2022-06-17,2396152,384.0,386.65,379.0,380.0
2022-06-20,2162264,382.3,389.8,382.1,387.35
2022-06-21,2816910,389.05,391.9,381.1,381.3
2022-06-22,2707370,380.0,380.8,371.05,377.7
2022-06-23,2266872,378.0,381.85,375.0,376.5
2022-06-24,1495276,377.9,378.7,373.8,376.1
2022-06-27,1275738,377.0,378.75,372.6,376.0
2022-06-28,2961498,377.0,385.2,373.55,381.85
2022-06-29,2924508,381.9,386.5,374.25,384.45
2022-06-30,9748439,386.0,387.35,348.05,363.0
2022-07-01,6832874,391.85,393.7,373.75,375.15
2022-07-04,2470625,376.9,380.35,367.5,371.0
2022-07-05,2647298,372.05,377.15,365.05,371.5
2022-07-06,2485084,371.55,378.7,368.4,369.65
2022-07-07,3720956,370.1,372.8,363.1,364.65
2022-07-08,5692617,343.0,356.5,343.0,354.7
2022-07-11,2412523,352.55,355.9,343.05,344.4
2022-07-12,3581763,342.85,342.9,327.6,332.65
2022-07-13,3990026,334.45,335.45,317.1,321.2
2022-07-14,3528461,320.0,324.75,311.5,315.8
2022-07-18,2778332,334.1,334.55,322.2,326.3
2022-07-19,1954556,325.95,327.2,316.25,321.25
2022-07-20,3149662,322.0,333.75,319.65,329.85
2022-07-21,2400755,330.15,332.9,318.55,328.35
2022-07-22,3933221,329.4,341.45,328.5,339.9
2022-07-25,2019634,338.8,342.2,335.0,337.0
2022-07-26,2850215,339.5,347.0,338.05,346.35
2022-07-27,2825911,347.0,352.5,345.05,348.65
2022-07-28,2276723,349.45,351.65,340.2,344.45
2022-07-29,4179795,343.0,354.55,341.7,353.0
2022-08-01,4268232,354.4,354.45,345.4,348.05
2022-08-02,3335172,346.25,347.95,334.0,335.95
2022-08-03,2721480,337.0,338.95,329.0,331.1
2022-08-04,2360496,330.15,330.3,323.0,325.4
2022-08-05,3256627,325.25,327.0,316.1,322.75
2022-08-08,2677228,331.5,332.7,324.25,327.35
2022-08-09,2740893,327.35,340.3,324.1,339.35
2022-08-10,2095869,339.95,340.7,335.0,338.3
2022-08-11,2535543,341.1,342.8,333.0,333.5
2022-08-12,1385223,332.8,337.3,330.65,336.2
2022-08-15,1565905,336.0,338.0,332.55,335.9
2022-08-16,4035259,337.0,349.45,335.65,347.65
2022-08-17,2333900,348.95,351.0,342.85,344.3
2022-08-18,1567767,344.0,347.45,341.6,347.1
2022-08-19,1069905,346.4,347.15,343.15,344.8
2022-08-22,1994491,344.4,349.6,343.6,349.5
2022-08-23,3373962,349.0,356.3,347.15,356.0
2022-08-24,2537196,356.55,359.45,356.0,358.2
2022-08-25,2195408,358.9,360.0,353.2,355.6
2022-08-26,1573633,356.25,361.9,354.45,361.2
2022-08-29,2625832,361.75,368.95,361.1,368.0
2022-08-30,3837220,367.95,370.0,360.5,361.25
2022-08-31,5349824,372.0,381.4,364.5,368.3
2022-09-01,5067381,368.0,374.0,361.8,373.5
2022-09-02,8656390,375.0,389.95,373.5,383.45
2022-09-05,4109540,387.0,387.75,372.0,385.1
2022-09-06,8060428,384.95,385.85,362.0,376.45
2022-09-07,5290945,374.85,382.85,368.0,375.3
2022-09-08,2764815,375.1,376.0,368.25,374.35
2022-09-09,3850302,375.0,378.8,371.55,377.5
2022-09-12,3698146,377.55,383.75,374.7,379.4
2022-09-13,2622798,380.55,381.25,372.05,373.4
2022-09-14,3978478,373.0,377.5,366.9,375.75
2022-09-15,14046443,377.0,382.9,364.0,367.3
2022-09-16,7946593,367.2,367.2,358.3,359.05
2022-09-19,3384090,356.9,362.9,355.1,358.25
2022-09-20,18179968,356.7,357.8,313.05,330.9
2022-09-21,12482054,293.4,323.6,278.2,312.55
2022-09-22,6837974,312.55,323.5,309.6,315.5
2022-09-23,8332681,315.5,315.55,293.05,296.7
2022-09-26,14885762,289.95,289.95,252.2,257.9
2022-09-27,9523997,263.0,270.55,255.0,266.95
2022-09-28,6332416,266.0,272.0,257.55,263.0
2022-09-29,8578846,263.0,266.45,249.5,256.05
2022-09-30,9072697,258.05,269.9,245.65,264.05
2022-10-03,8554091,266.15,287.9,265.25,287.9
2022-10-04,8388426,290.0,292.3,276.2,283.75
2022-10-05,13133822,283.35,289.35,265.1,283.0
2022-10-06,8280093,285.0,295.95,281.65,286.8
2022-10-07,8097460,285.0,287.2,268.5,269.0
2022-10-10,8384617,259.05,279.0,259.05,277.85
2022-10-11,4618371,278.15,288.0,276.2,287.3
2022-10-12,5578035,288.3,294.2,281.05,292.0
2022-10-13,6551518,292.0,299.6,290.35,298.8
2022-10-14,5752922,300.0,302.8,292.25,299.55
2022-10-17,7384310,300.0,314.5,298.05,313.45
2022-10-18,6870049,315.95,316.6,302.9,305.45
2022-10-19,6089758,302.5,309.5,298.25,307.95
2022-10-20,4748049,309.8,314.0,306.2,310.85
2022-10-21,3572774,310.8,312.9,305.05,311.3
2022-10-24,3006985,313.0,316.55,311.35,313.6
2022-10-25,8605734,312.9,332.4,312.25,332.4
2022-10-26,10317056,333.0,342.4,326.15,340.65
2022-10-27,8425252,341.95,347.95,337.7,343.85
2022-10-28,5188050,342.2,344.55,338.2,341.8
2022-10-31,6390418,341.85,342.95,331.25,333.9
2022-11-01,3212050,334.8,335.95,330.05,332.35
2022-11-02,4336878,333.1,339.7,330.5,333.7
2022-11-03,4014344,333.5,335.85,328.85,335.0
2022-11-07,12072626,338.0,357.45,337.3,356.7
2022-11-08,6712486,356.8,359.2,349.3,351.95
2022-11-09,5664714,350.0,353.1,346.15,348.6
2022-11-10,5938779,348.5,359.85,348.0,358.25
2022-11-11,8644001,360.0,363.5,350.0,356.95
2022-11-14,6922459,357.7,358.6,348.35,350.85
2022-11-15,7671493,350.5,351.0,326.75,338.4
2022-11-16,3561778,339.95,344.95,338.5,342.5
2022-11-17,3693834,342.5,343.4,335.2,336.95
2022-11-18,2575464,336.7,338.4,332.85,336.9
2022-11-21,6247285,335.6,336.1,324.8,331.85
2022-11-22,3800904,331.9,337.1,330.4,334.95
2022-11-23,3931550,335.8,339.5,331.25,337.95
2022-11-24,2219799,338.25,339.2,333.75,334.75
2022-11-25,1948117,334.1,337.0,332.4,335.9
2022-11-28,4286219,332.8,334.8,328.05,333.2
2022-11-29,1721300,335.2,337.5,333.6,335.9
2022-11-30,1229927,336.2,336.6,334.15,336.25
2022-12-01,1980527,336.5,338.35,334.85,335.9
2022-12-02,1038146,336.0,336.35,334.2,335.0
2022-12-05,4047744,334.95,344.7,333.25,340.45
2022-12-06,1937120,341.6,343.3,335.25,336.0
2022-12-07,3300935,335.7,337.0,330.5,335.1
2022-12-08,1120561,336.0,336.95,333.15,333.7
2022-12-09,1418948,333.8,337.0,333.35,336.15
2022-12-12,1587264,336.2,339.7,333.0,335.2
2022-12-13,1235783,335.95,337.95,334.05,337.4
2022-12-14,1409300,337.55,337.9,333.05,333.5
2022-12-15,2224739,333.9,334.0,327.4,328.0
2022-12-16,1598226,328.0,331.95,326.05,330.9
2022-12-19,1980951,330.95,337.0,329.1,333.0
2022-12-20,3294125,334.8,345.2,333.1,344.15
2022-12-21,3029856,346.0,348.0,340.35,345.2
2022-12-22,2018793,346.2,348.2,343.15,344.7
2022-12-23,1399755,345.0,346.25,340.3,343.3
2022-12-26,3576644,343.7,353.15,343.7,352.4
2022-12-27,2138946,353.15,356.3,352.5,355.45
2022-12-28,1788879,355.5,356.65,353.9,355.1
2022-12-29,2429180,354.25,360.65,354.05,359.6
2022-12-30,2512307,360.45,365.75,359.15,365.4
2023-01-03,2643653,367.95,372.75,366.2,368.05
2023-01-04,1805528,366.5,367.6,363.25,365.8
2023-01-05,1325831,367.2,369.0,365.8,367.5
2023-01-06,938436,368.0,368.5,366.75,367.3
2023-01-09,4351231,368.2,369.7,366.05,367.95
2023-01-10,5593572,367.3,368.0,362.2,366.75
2023-01-11,8210663,347.6,350.5,345.0,347.35
2023-01-12,1530649,347.2,347.8,345.6,346.85
2023-01-13,1410265,346.0,347.0,345.35,346.05
2023-01-16,1712033,346.45,347.6,345.05,345.8
2023-01-17,2008466,345.7,345.9,340.3,341.35
2023-01-18,2042642,340.35,345.9,340.15,344.15
2023-01-19,1693494,343.3,343.85,339.0,339.8
2023-01-20,2291895,339.9,340.45,334.5,336.55
2023-01-23,1157821,338.5,340.25,336.2,340.05
2023-01-24,1842595,340.95,343.0,335.8,336.75
2023-01-25,1289489,336.55,338.8,335.4,338.2
2023-01-26,2094299,338.4,339.2,334.1,335.0
2023-01-27,1452416,334.9,337.8,333.4,336.95
2023-01-30,1340203,337.1,338.7,335.5,337.65
2023-01-31,2100646,337.1,340.9,337.1,340.75
2023-02-01,2824423,340.95,344.4,340.9,343.0
2023-02-02,1679683,344.3,344.95,341.45,342.1
2023-02-03,1675134,342.0,343.75,339.0,341.85
2023-02-06,2997448,341.5,347.95,341.1,347.1
2023-02-07,5389845,348.0,358.15,346.75,355.25
2023-02-08,4779204,355.6,359.35,348.05,349.85
2023-02-09,2690042,359.25,359.3,347.05,350.2
2023-02-10,1620455,349.1,351.8,347.3,351.0
2023-02-13,1657489,350.25,355.0,349.2,349.4
2023-02-14,3195263,349.9,350.4,343.5,344.2
2023-02-15,3436125,343.05,346.0,334.4,339.6
2023-02-16,1708870,341.25,344.95,340.55,342.55
2023-02-17,1786186,341.2,346.8,339.4,345.1
2023-02-21,3530968,347.1,354.6,347.0,352.65
2023-02-22,1609305,352.65,354.65,349.4,353.75
2023-02-24,1165938,354.1,355.65,350.15,352.45
2023-02-27,2348863,350.3,359.0,350.3,357.75
2023-02-28,2611622,357.75,361.35,356.35,358.4
2023-03-01,2680417,359.1,364.45,358.6,361.4
2023-03-02,3623800,361.7,361.9,354.15,355.05
2023-03-03,1636611,354.2,359.6,354.2,358.8
2023-03-06,2482957,361.9,365.95,359.8,365.35
2023-03-07,2056313,365.35,366.0,362.75,364.3
2023-03-09,1638130,365.0,366.45,362.65,364.0
2023-03-10,2272085,363.0,366.55,359.55,365.9
2023-03-13,3132965,366.2,368.25,360.05,363.5
2023-03-14,2803166,362.4,371.0,362.0,364.55
2023-03-15,3639368,365.0,367.9,355.5,357.95
2023-03-16,2208146,356.25,359.5,353.2,359.2
2023-03-17,4452974,360.3,366.0,357.25,365.2
2023-03-20,6769923,366.3,380.0,364.65,377.4
2023-03-21,6554295,379.5,384.7,367.65,371.8
2023-03-22,3346310,371.0,379.7,368.25,375.5
2023-03-23,1746571,375.7,378.05,371.8,374.45
2023-03-24,1230966,375.1,378.0,373.4,377.25
2023-03-27,2928598,378.95,384.95,377.65,383.25
2023-03-28,2270117,384.2,384.55,377.65,381.5
2023-03-29,3176687,383.0,386.65,378.15,385.45
2023-03-30,1701207,385.55,387.85,383.0,386.15
2023-03-31,3101882,386.95,386.95,376.1,380.9
2023-04-03,6386926,393.8,396.0,388.1,390.9
2023-04-04,3245886,391.9,394.1,387.25,390.0
2023-04-05,2653529,390.3,391.95,382.15,389.7
2023-04-06,2661881,390.0,393.4,388.6,389.8
2023-04-07,1794366,390.75,392.2,386.65,391.7
2023-04-10,2516249,391.75,395.45,391.2,393.5
2023-04-11,3450707,395.0,397.45,385.1,388.35
2023-04-12,1483006,388.5,391.9,388.1,390.9
2023-04-13,1103838,391.75,391.8,387.3,390.1
2023-04-14,2199947,389.95,394.0,385.25,392.4
2023-04-17,2083987,395.0,395.95,392.6,395.85
2023-04-18,2307018,396.0,398.85,393.85,397.0
2023-04-19,4246676,397.3,402.95,394.9,396.1
2023-04-20,3423777,395.75,399.0,390.05,396.5
2023-04-21,1856130,397.8,401.0,394.55,398.75
2023-04-24,1470849,398.0,400.95,396.8,400.4
2023-04-25,1330774,399.8,400.75,395.0,396.45
2023-04-26,1231944,396.15,399.5,395.45,395.75
2023-04-27,1298205,396.0,398.6,394.35,398.25
2023-04-28,2148857,398.9,399.75,393.3,393.8
2023-05-02,2596818,393.8,395.8,387.5,390.0
2023-05-03,2929961,390.0,390.15,377.05,378.0
2023-05-04,1921550,378.45,382.1,376.0,379.95
2023-05-05,1812937,379.5,383.0,376.0,378.65
2023-05-08,678275,379.9,382.6,378.75,381.1
2023-05-10,2258482,381.0,393.45,380.05,392.1
2023-05-11,4194733,392.5,398.95,387.4,391.65
2023-05-12,2479086,391.8,398.95,390.7,398.95
2023-05-15,4928073,399.0,409.0,397.15,407.85
2023-05-16,3077580,409.0,413.8,405.25,410.75
2023-05-17,2880527,410.75,418.95,406.05,414.8
2023-05-18,2801715,416.0,417.0,411.25,414.1
2023-05-19,2380757,414.25,415.95,410.15,413.65
2023-05-22,4221302,417.0,428.35,414.2,424.5
2023-05-23,3057676,425.15,427.85,419.4,424.8
2023-05-24,5455339,425.1,440.0,422.9,436.0
2023-05-25,5216165,437.85,438.7,428.55,430.15
2023-05-26,3227713,428.85,434.65,425.3,432.9
2023-05-29,4304091,435.85,441.7,435.0,440.45
2023-05-30,6084172,438.0,444.5,431.0,434.5
2023-05-31,9676896,432.75,451.75,431.3,450.1
2023-06-01,5638696,452.0,458.85,448.0,451.5
2023-06-02,3265472,453.5,459.0,452.3,458.95
2023-06-05,7192545,466.5,472.45,454.5,458.6
2023-06-06,3970344,457.35,464.9,449.25,462.1
2023-06-07,3229091,462.15,467.95,455.8,459.85
2023-06-08,1756416,460.0,463.8,456.0,458.15
2023-06-09,2771319,459.0,464.25,456.75,463.5
2023-06-13,5960065,465.5,480.0,464.7,479.85
2023-06-14,3831121,482.0,482.85,475.2,478.4
2023-06-15,4199476,479.2,482.0,475.5,481.75
2023-06-16,2320968,482.2,483.7,477.3,480.4
2023-06-19,3952683,482.5,486.4,478.0,485.85
2023-06-20,3794972,487.0,489.65,475.65,483.4
2023-06-21,2010884,481.9,485.7,478.8,481.35
2023-06-22,2311440,481.5,482.95,470.55,475.45
2023-06-23,5057130,474.35,481.0,466.1,467.55
2023-06-26,3847536,470.1,479.35,463.95,474.4
2023-06-27,3141927,476.15,480.0,470.45,475.85
2023-06-28,1830959,476.15,478.95,474.15,477.05
2023-06-29,3361222,477.15,483.8,477.0,482.1
2023-06-30,1746703,482.7,484.5,480.7,482.35
2023-07-03,2570970,483.6,484.5,476.55,478.05
2023-07-04,2833902,478.1,479.15,467.6,473.4
2023-07-05,2549027,474.25,478.5,472.25,473.9
2023-07-06,3402404,473.35,480.0,473.35,476.75
2023-07-07,4041779,475.55,482.95,474.5,482.4
2023-07-10,4601696,470.0,477.95,470.0,477.45
2023-07-11,1455224,477.5,479.45,475.75,478.8
2023-07-12,4933142,477.5,487.85,477.5,487.05
2023-07-13,4492073,489.25,495.8,482.3,488.4
2023-07-14,1898938,487.25,489.95,484.3,487.65
2023-07-17,2952898,485.95,491.8,484.0,489.3
2023-07-18,2398976,489.3,492.6,488.6,490.15
2023-07-19,2572971,490.95,492.05,482.55,485.95
2023-07-20,2903286,485.95,487.0,475.0,475.1
2023-07-21,2828016,475.5,483.95,475.35,483.2
2023-07-24,1657519,483.2,484.5,480.0,481.6
2023-07-25,3238712,482.55,492.2,481.45,489.15
2023-07-26,2057160,488.95,491.3,486.15,486.9
2023-07-27,2341860,487.5,494.95,487.5,493.75
2023-07-28,3925034,493.8,501.0,492.4,500.65
2023-07-31,3868807,502.65,510.0,502.1,508.75
2023-08-01,5161679,510.0,518.7,502.6,516.7
2023-08-02,4559768,517.5,523.8,512.05,522.95
2023-08-03,3166505,522.75,528.95,518.6,526.7
2023-08-04,6546405,527.6,539.15,511.5,521.95
2023-08-07,6451666,526.0,540.8,518.2,524.6
2023-08-08,2864033,523.8,528.4,517.55,527.9
2023-08-09,2729513,529.0,533.95,525.3,533.2
2023-08-10,2142296,534.4,537.9,532.5,535.2
2023-08-11,5881485,536.15,549.6,530.15,549.0
2023-08-14,10364274,551.0,565.0,536.6,539.75
2023-08-15,8516492,537.05,560.85,531.0,546.3
2023-08-16,6239315,546.3,550.8,523.7,532.95
2023-08-17,4620505,539.0,544.9,532.0,544.45
2023-08-18,2583363,544.0,548.65,540.15,548.2
2023-08-21,2210109,549.0,553.0,545.05,547.45
2023-08-22,2560556,548.0,550.45,542.3,549.5
2023-08-23,4535376,549.55,551.0,529.55,534.5
2023-08-24,1958712,537.0,541.5,533.35,539.8
2023-08-25,1546465,541.0,541.5,536.2,538.85
2023-08-28,2733712,540.05,546.0,537.5,545.55
2023-08-29,4401756,545.35,559.3,539.05,558.3
2023-08-30,6167526,562.0,564.4,550.65,556.9
2023-08-31,2579148,557.1,558.45,553.55,556.15
2023-09-01,2653686,556.5,559.65,553.05,559.15
2023-09-04,4194716,559.95,568.8,559.9,567.25
2023-09-05,6406793,568.0,575.75,565.05,574.4
2023-09-06,4784201,574.5,582.25,570.15,578.8
2023-09-07,7017316,578.8,584.0,555.25,564.6
2023-09-08,3261457,564.5,567.45,552.6,557.95
2023-09-11,4187326,557.5,558.25,542.05,549.1
2023-09-12,3062266,551.9,562.8,551.7,562.0
2023-09-13,1808550,563.4,563.45,553.0,555.15
2023-09-14,3342450,555.15,559.0,541.2,556.3
2023-09-15,3234739,556.55,563.0,551.7,562.8
2023-09-18,2851153,565.0,570.9,556.1,557.1
2023-09-19,3686091,558.6,559.95,542.95,544.0
2023-09-20,9824200,544.0,549.7,527.35,529.35
2023-09-21,15090715,528.0,528.0,504.2,508.0
2023-09-22,11597068,510.0,515.8,497.75,513.9
2023-09-25,5799688,513.9,523.0,510.0,520.65
2023-09-26,4187848,518.95,519.9,508.15,517.85
2023-09-27,5004800,520.3,531.25,519.4,529.95
2023-09-28,3956580,531.4,537.0,530.5,535.7
2023-09-29,3187176,536.0,539.4,532.3,537.0
2023-10-02,4053827,538.5,544.35,534.55,535.55
2023-10-03,3202852,534.65,540.65,526.9,538.9
2023-10-04,3438309,538.2,543.25,533.6,533.95
2023-10-05,2498335,536.0,539.6,530.3,534.7
2023-10-06,2961059,534.5,537.65,530.0,534.2
2023-10-09,6967992,541.1,553.2,538.6,552.5
2023-10-10,2946699,552.0,554.5,547.05,549.0
2023-10-11,6376794,549.5,559.65,537.3,540.35
2023-10-12,4066793,538.4,548.7,535.0,546.05
2023-10-13,4973328,546.65,562.0,545.4,561.85
2023-10-16,5076954,564.0,569.95,561.05,568.65
2023-10-17,4295747,568.85,574.5,563.15,573.05
2023-10-18,9706146,574.95,589.9,573.55,586.8
2023-10-19,5963953,586.0,596.25,580.55,595.25
2023-10-20,7898736,596.0,605.25,586.7,602.9
2023-10-23,6000105,600.1,607.8,590.35,593.3
2023-10-24,3869764,593.0,593.2,584.5,586.2
2023-10-25,4242769,585.0,593.4,580.7,590.5
2023-10-26,3477671,590.5,594.5,582.65,583.0
2023-10-27,6836907,584.5,597.95,576.0,594.6
2023-10-30,2826259,593.25,593.25,586.15,587.2
2023-10-31,4771075,586.0,588.4,571.4,574.55
2023-11-01,4126340,574.0,586.3,573.7,579.5
2023-11-02,3432312,581.3,589.75,580.75,586.25
2023-11-03,3693322,588.4,590.0,577.8,581.5
2023-11-06,1893451,582.5,589.0,580.6,588.95
2023-11-07,2211960,588.6,589.0,583.6,583.95
2023-11-08,2315948,583.95,587.85,581.05,581.65
2023-11-09,3373607,581.4,587.55,576.0,583.1
2023-11-10,9601177,583.4,601.45,583.0,598.3
2023-11-13,4317581,600.0,601.85,593.75,598.3
2023-11-14,4653735,597.8,598.95,581.35,591.3
2023-11-15,5268513,589.9,590.7,580.1,585.0
2023-11-16,3579808,583.5,587.0,570.35,572.75
2023-11-17,4832114,572.55,583.4,568.55,583.3
2023-11-20,2183257,584.5,586.15,579.85,581.5
2023-11-22,2722059,582.75,586.6,580.05,581.75
2023-11-23,1298090,581.6,582.7,580.0,580.8
2023-11-24,3449893,581.2,584.5,571.5,578.85
2023-11-27,2731793,578.2,583.85,574.5,578.0
2023-11-28,3429134,576.0,589.9,573.0,589.9
2023-11-29,3570342,589.9,594.0,583.45,593.45
2023-11-30,5645836,598.0,598.0,582.05,584.3
2023-12-01,2625750,583.5,584.05,574.05,575.15
2023-12-04,3385782,573.85,574.9,562.15,565.0
2023-12-05,2249090,567.1,576.75,563.0,574.35
2023-12-06,2262240,574.8,575.8,563.0,565.55
2023-12-07,4015589,564.5,570.65,558.5,560.6
2023-12-08,1606316,563.0,567.15,560.0,564.7
2023-12-11,2440767,564.7,568.0,553.55,555.0
2023-12-12,2542798,554.55,557.4,545.05,549.55
2023-12-13,1743135,546.0,556.55,544.3,555.85
2023-12-14,3418325,557.4,558.6,535.65,535.7
2023-12-15,3949304,535.5,563.0,535.5,561.5
2023-12-18,3630477,568.3,569.5,563.1,566.65
2023-12-19,3118813,566.65,574.8,564.25,574.0
2023-12-20,3382309,574.25,584.9,573.2,578.6
2023-12-21,2984797,581.2,581.2,569.5,577.1
2023-12-22,2581816,580.0,585.45,578.15,583.75
2023-12-25,1694085,585.85,588.45,580.0,584.45
2023-12-26,2232310,585.0,592.0,583.0,589.3
2023-12-27,2902895,590.45,596.65,589.5,594.55
2023-12-28,1830269,596.7,596.7,589.1,591.9
2023-12-29,1878824,591.6,595.25,586.35,593.2
2024-01-03,1945771,595.6,604.0,594.75,604.0
2024-01-04,1193768,605.8,605.8,600.5,601.15
2024-01-05,1964815,602.6,605.55,599.0,604.05
2024-01-08,1806126,605.15,606.95,600.5,602.3
2024-01-09,3249471,603.15,603.75,597.85,600.55
2024-01-10,5087676,598.1,601.95,598.1,601.0
2024-01-11,9771283,574.05,582.15,571.0,579.6
2024-01-12,5405470,584.0,589.9,580.85,584.2
2024-01-15,2573506,585.0,587.9,579.6,581.4
2024-01-16,1580870,582.75,582.75,577.15,578.4
2024-01-17,3911748,578.05,580.75,569.8,574.75
2024-01-18,2081619,575.8,578.15,571.85,573.95
2024-01-19,2645181,573.95,577.6,570.6,574.95
2024-01-22,1873302,575.2,579.7,575.2,577.95
2024-01-23,1421415,578.95,580.5,576.5,579.9
2024-01-24,1844368,580.35,582.15,572.1,575.75
2024-01-25,1874962,573.85,576.0,572.6,574.65
2024-01-26,1547572,577.0,577.65,572.35,573.9
2024-01-29,3555435,574.5,580.45,573.0,575.75
2024-01-30,2241184,576.35,578.45,572.6,573.95
2024-01-31,3281866,574.3,576.5,572.0,575.0
2024-02-01,4626022,575.5,582.0,574.0,576.5
2024-02-02,5216251,577.0,584.95,574.5,583.95
2024-02-05,5224734,584.05,592.95,584.05,592.0
2024-02-06,2085502,593.0,593.75,590.5,593.55
2024-02-07,4035754,593.7,595.7,588.8,589.7
2024-02-08,3316157,586.05,591.4,580.0,587.75
2024-02-09,2553528,587.8,592.9,586.6,589.75
2024-02-12,2669101,590.1,592.35,585.0,588.95
2024-02-13,2388838,590.0,593.45,589.55,592.75
2024-02-14,1938191,593.75,594.65,589.65,590.05
2024-02-15,2645626,590.0,591.6,587.55,589.15
2024-02-16,4191003,590.05,591.0,582.4,585.5
2024-02-19,2552097,585.6,589.5,581.55,586.25
2024-02-20,5164767,586.0,586.05,570.2,572.1
2024-02-21,6696796,572.1,576.75,560.25,562.35
2024-02-22,2744549,564.45,565.75,558.5,562.35
2024-02-27,3492074,575.5,575.55,566.05,568.2
2024-02-28,2564104,566.95,570.35,565.25,568.5
2024-02-29,3611798,568.5,580.5,567.0,578.0
2024-03-04,2064777,578.9,583.6,578.55,582.5
2024-03-05,2703486,582.6,588.8,579.5,585.55
2024-03-06,1875663,585.7,589.95,584.5,585.15
2024-03-07,1431702,585.0,589.8,583.1,589.45
2024-03-11,1925221,589.6,592.5,587.05,588.35
2024-03-12,1811625,588.6,589.0,585.05,588.25
2024-03-13,2723687,586.1,588.35,580.7,581.45
2024-03-14,2576036,581.0,586.0,577.8,584.0
2024-03-15,1768650,583.0,587.15,579.6,584.2
2024-03-18,1290890,584.0,586.45,581.55,583.1
2024-03-19,15172575,582.85,583.7,556.3,565.35
2024-03-20,15832545,565.35,566.55,551.2,560.3
2024-03-21,13589092,561.3,575.0,557.25,562.8
2024-03-22,10052432,562.85,563.95,551.0,554.2
2024-03-25,8585063,556.7,559.85,548.5,558.05
2024-03-26,4720207,559.0,559.0,554.15,556.1
2024-03-27,3623708,556.1,557.5,551.25,555.4
2024-03-28,8154564,557.0,565.8,555.75,565.75
2024-03-29,5575648,567.6,569.4,563.5,565.75
